MMSI,IMO,STATUS,SPEED,LON,LAT,COURSE,HEADING,TIMESTAMP,SHIP_ID
316035891,9780768,0,4,-53.895350,46.739690,65,60,2021-04-13T17:57:00,5149482
316035891,9780768,0,4,-53.884200,46.738880,75,64,2021-04-13T18:57:00,5149482
316035891,9780768,0,19,-53.851250,46.756910,62,65,2021-04-13T20:55:00,5149482
316035891,9780768,0,3,-53.835430,46.758900,304,64,2021-04-13T21:57:00,5149482
316035891,9780768,0,68,-53.883400,46.756320,237,233,2021-04-13T23:02:00,5149482
316035891,9780768,0,69,-54.014060,46.693380,235,229,2021-04-14T00:01:00,5149482
316035891,9780768,0,39,-54.141050,46.640270,164,116,2021-04-14T01:01:00,5149482
316035891,9780768,0,6,-54.119210,46.653380,60,72,2021-04-14T02:00:00,5149482
316035891,9780768,0,9,-54.106740,46.656390,94,77,2021-04-14T03:00:00,5149482
316035891,9780768,0,4,-54.089970,46.659220,80,74,2021-04-14T04:00:00,5149482
316035891,9780768,0,18,-54.070740,46.662350,63,70,2021-04-14T05:01:00,5149482
316035891,9780768,0,18,-54.034020,46.675130,64,71,2021-04-14T06:00:00,5149482
316035891,9780768,0,18,-54.000790,46.685340,69,71,2021-04-14T07:00:00,5149482
316035891,9780768,0,16,-53.958520,46.697860,82,72,2021-04-14T07:59:00,5149482
316035891,9780768,0,13,-53.926460,46.704650,39,57,2021-04-14T08:59:00,5149482
316035891,9780768,0,9,-53.900710,46.721890,32,58,2021-04-14T09:59:00,5149482
316035891,9780768,0,9,-53.890780,46.735100,48,64,2021-04-14T10:58:00,5149482
316035891,9780768,0,46,-53.942590,46.715990,247,240,2021-04-14T11:57:00,5149482
316035891,9780768,0,7,-53.958890,46.708830,55,63,2021-04-14T12:56:00,5149482
316035891,9780768,0,9,-53.950390,46.706820,58,56,2021-04-14T13:56:00,5149482
316035891,9780768,0,9,-53.940620,46.717210,48,58,2021-04-14T14:56:00,5149482
316035891,9780768,0,20,-53.916730,46.729520,23,45,2021-04-14T15:57:00,5149482
316035891,9780768,0,19,-53.953770,46.731290,154,101,2021-04-14T16:56:00,5149482
316035891,9780768,0,86,-53.923340,46.667670,193,184,2021-04-14T17:55:00,5149482
316035891,9780768,0,88,-53.922890,46.618950,358,2,2021-04-14T18:55:00,5149482
316035891,9780768,0,77,-53.948140,46.692150,164,160,2021-04-14T19:54:00,5149482
316035891,9780768,0,116,-53.828210,46.532630,147,143,2021-04-14T20:54:00,5149482
316035891,9780768,0,66,-53.723040,46.423780,146,137,2021-04-14T21:53:00,5149482
316035891,9780768,0,58,-53.649360,46.338310,152,137,2021-04-14T22:53:00,5149482
316035891,9780768,0,60,-53.557280,46.287980,96,90,2021-04-14T23:53:00,5149482
316035891,9780768,0,59,-53.409380,46.280650,90,85,2021-04-15T00:52:00,5149482
316035891,9780768,0,64,-53.261000,46.284290,87,83,2021-04-15T01:52:00,5149482
316035891,9780768,0,63,-53.105340,46.289810,92,83,2021-04-15T02:51:00,5149482
316035891,9780768,0,67,-52.949850,46.287010,91,87,2021-04-15T03:50:00,5149482
316035891,9780768,0,70,-52.615470,46.283600,89,82,2021-04-15T05:55:00,5149482
316035891,9780768,0,67,-52.123040,46.293400,87,84,2021-04-15T08:58:00,5149482
316035891,9780768,0,62,-51.972700,46.291990,88,84,2021-04-15T09:57:00,5149482
316035891,9780768,0,73,-51.453650,46.260960,74,71,2021-04-15T13:24:00,5149482
316035891,9780768,0,133,-52.891120,46.281000,279,280,2021-04-19T04:01:00,5149482
316035891,9780768,0,138,-53.214380,46.293270,265,265,2021-04-19T05:01:00,5149482
316035891,9780768,0,135,-53.539660,46.281640,269,269,2021-04-19T06:00:00,5149482
316035891,9780768,0,129,-53.855980,46.282250,295,297,2021-04-19T06:59:00,5149482
316035891,9780768,0,136,-54.124100,46.397520,303,302,2021-04-19T07:58:00,5149482
316035891,9780768,0,134,-54.397990,46.518840,303,302,2021-04-19T08:58:00,5149482
316035891,9780768,0,91,-54.653220,46.633850,314,323,2021-04-19T09:58:00,5149482
316035891,9780768,0,69,-54.596740,46.750500,30,29,2021-04-19T10:58:00,5149482
316035891,9780768,0,72,-54.507990,46.850850,32,33,2021-04-19T11:58:00,5149482
316035891,9780768,0,68,-54.036250,47.635740,347,348,2021-04-19T18:29:00,5149482
316035891,9780768,0,2,-54.015890,47.774760,132,223,2021-04-19T20:29:00,5149482
316035891,9780768,0,0,-54.015680,47.774640,196,225,2021-04-21T11:28:00,5149482
316035891,9780768,0,61,-54.040820,47.769770,222,208,2021-04-21T12:27:00,5149482
316035891,9780768,0,115,-54.374670,46.656050,121,122,2021-04-21T20:34:00,5149482
316035891,9780768,0,126,-54.125400,46.639480,66,62,2021-04-21T21:33:00,5149482
316035891,9780768,0,123,-53.866970,46.759520,36,34,2021-04-21T22:33:00,5149482
316035891,9780768,0,88,-53.756030,46.964760,199,195,2021-04-22T20:09:00,5149482
316035891,9780768,0,59,-53.823390,46.850300,189,181,2021-04-22T21:08:00,5149482
316035891,9780768,0,60,-53.824630,46.763290,173,163,2021-04-22T22:08:00,5149482
316035891,9780768,0,61,-53.792370,46.661490,168,169,2021-04-22T23:08:00,5149482
316035891,9780768,0,59,-53.769520,46.562660,168,158,2021-04-23T00:07:00,5149482
316035891,9780768,0,63,-53.653230,46.496350,131,140,2021-04-23T01:07:00,5149482
316035891,9780768,0,60,-53.541980,46.430180,129,140,2021-04-23T02:07:00,5149482
316035891,9780768,0,64,-53.432100,46.361910,132,140,2021-04-23T03:07:00,5149482
316035891,9780768,0,64,-53.288230,46.336950,95,97,2021-04-23T04:06:00,5149482
316035891,9780768,0,55,-53.145830,46.332450,97,97,2021-04-23T05:06:00,5149482
316035891,9780768,0,55,-53.016310,46.324220,91,94,2021-04-23T06:06:00,5149482
316035891,9780768,0,55,-52.884000,46.323910,92,89,2021-04-23T07:05:00,5149482
316035891,9780768,0,59,-52.747550,46.321510,89,91,2021-04-23T08:05:00,5149482
316035891,9780768,0,141,-52.234070,46.280460,269,269,2021-04-26T03:30:00,5149482
316035891,9780768,0,142,-52.574800,46.278230,269,269,2021-04-26T04:31:00,5149482
316035891,9780768,0,146,-52.919730,46.273490,269,269,2021-04-26T05:30:00,5149482
316035891,9780768,0,146,-53.264310,46.275510,269,269,2021-04-26T06:29:00,5149482
316035891,9780768,0,148,-53.616230,46.279200,272,271,2021-04-26T07:28:00,5149482
316035891,9780768,0,134,-53.937250,46.312340,302,302,2021-04-26T08:28:00,5149482
316035891,9780768,0,136,-54.206970,46.434410,304,303,2021-04-26T09:28:00,5149482
316035891,9780768,0,137,-54.474660,46.559500,302,300,2021-04-26T10:28:00,5149482
316035891,9780768,0,32,-54.694070,46.569190,155,156,2021-04-26T11:27:00,5149482
316035891,9780768,0,6,-54.688840,46.545990,210,164,2021-04-26T12:35:00,5149482
316035891,9780768,0,6,-54.684860,46.533650,175,148,2021-04-26T13:35:00,5149482
316035891,9780768,0,7,-54.672270,46.524500,130,141,2021-04-26T14:35:00,5149482
316035891,9780768,0,3,-54.670730,46.523190,293,144,2021-04-26T15:34:00,5149482
316035891,9780768,0,9,-54.666040,46.516810,142,140,2021-04-26T16:34:00,5149482
316035891,9780768,0,6,-54.654570,46.506910,127,142,2021-04-26T17:34:00,5149482
316035891,9780768,0,4,-54.648370,46.502750,115,141,2021-04-26T18:34:00,5149482
316035891,9780768,0,4,-54.649220,46.503070,302,143,2021-04-26T19:42:00,5149482
316035891,9780768,0,5,-54.665030,46.523210,10,129,2021-04-27T01:25:00,5149482
316035891,9780768,0,16,-54.638350,46.516740,106,135,2021-04-27T03:24:00,5149482
316035891,9780768,0,15,-54.602140,46.506930,148,143,2021-04-27T04:25:00,5149482
316035891,9780768,0,13,-54.505620,46.463570,106,140,2021-04-27T07:40:00,5149482
316035891,9780768,0,69,-54.046010,47.670870,349,350,2021-04-27T19:44:00,5149482
316035891,9780768,0,50,-54.038620,47.769130,49,51,2021-04-27T20:43:00,5149482
316035891,9780768,0,113,-54.054870,47.720170,176,178,2021-04-29T00:39:00,5149482
316035891,9780768,0,110,-54.215920,46.646130,99,100,2021-04-29T09:05:00,5149482
316035891,9780768,0,136,-53.950470,46.725570,33,35,2021-04-29T10:05:00,5149482
316035891,9780768,0,120,-53.768660,46.911970,10,5,2021-04-29T11:05:00,5149482
316035891,9780768,0,138,-53.858250,46.771530,201,200,2021-04-30T17:49:00,5149482
316035891,9780768,0,138,-53.863350,46.569110,142,143,2021-04-30T18:48:00,5149482
316035891,9780768,0,133,-53.670900,46.389430,135,135,2021-04-30T19:48:00,5149482
316035891,9780768,0,140,-53.434230,46.263660,88,89,2021-04-30T20:47:00,5149482
316035891,9780768,0,135,-53.106090,46.285110,86,89,2021-04-30T21:46:00,5149482
316035891,9780768,0,139,-52.776680,46.291290,90,89,2021-04-30T22:46:00,5149482
316035891,9780768,0,120,-52.668470,46.288880,268,268,2021-05-04T09:16:00,5149482
316035891,9780768,0,121,-52.956950,46.285160,270,269,2021-05-04T10:15:00,5149482
316035891,9780768,0,119,-53.246820,46.287590,269,269,2021-05-04T11:15:00,5149482
316035891,9780768,0,121,-53.538050,46.285060,270,267,2021-05-04T12:15:00,5149482
316035891,9780768,0,124,-53.834340,46.279220,268,267,2021-05-04T13:15:00,5149482
316035891,9780768,0,126,-54.088820,46.383420,299,300,2021-05-04T14:14:00,5149482
316035891,9780768,0,125,-54.345620,46.492320,299,300,2021-05-04T15:13:00,5149482
316035891,9780768,0,127,-54.605310,46.605840,301,300,2021-05-04T16:13:00,5149482
316035891,9780768,0,65,-54.689540,46.700760,33,33,2021-05-04T17:13:00,5149482
316035891,9780768,0,57,-54.596570,46.793460,34,35,2021-05-04T18:16:00,5149482
316035891,9780768,0,35,-54.530760,46.853470,36,35,2021-05-04T19:17:00,5149482
316035891,9780768,0,30,-54.488160,46.897980,26,24,2021-05-04T20:16:00,5149482
316035891,9780768,0,31,-54.450240,46.941820,35,30,2021-05-04T21:16:00,5149482
316035891,9780768,0,73,-54.040100,47.651860,350,350,2021-05-05T04:59:00,5149482
316035891,9780768,0,0,-54.015680,47.774640,188,225,2021-05-06T19:05:00,5149482
316035891,9780768,0,85,-54.042970,47.768290,234,224,2021-05-06T20:05:00,5149482
316035891,9780768,0,110,-54.029390,47.599100,170,168,2021-05-06T21:04:00,5149482
316035891,9780768,0,81,-54.500500,46.704480,120,122,2021-05-07T05:06:00,5149482
316035891,9780768,0,76,-54.340410,46.637390,122,122,2021-05-07T06:05:00,5149482
316035891,9780768,0,81,-54.156230,46.636920,62,65,2021-05-07T07:05:00,5149482
316035891,9780768,0,88,-53.967300,46.706420,61,65,2021-05-07T08:06:00,5149482
316035891,9780768,0,94,-53.816670,46.794210,6,10,2021-05-07T09:06:00,5149482
316035891,9780768,0,87,-53.760410,46.937220,13,15,2021-05-07T10:05:00,5149482
316035891,9780768,0,135,-53.775590,46.937390,207,207,2021-05-08T11:52:00,5149482
316035891,9780768,0,139,-53.897140,46.724150,196,195,2021-05-08T12:51:00,5149482
316035891,9780768,0,141,-53.809520,46.524470,142,143,2021-05-08T13:51:00,5149482
316035891,9780768,0,141,-53.610770,46.337030,144,144,2021-05-08T14:50:00,5149482
316035891,9780768,0,137,-53.306780,46.287840,89,90,2021-05-08T15:50:00,5149482
316035891,9780768,0,134,-52.985160,46.286780,91,90,2021-05-08T16:49:00,5149482
316035891,9780768,0,134,-50.987170,46.288470,88,90,2021-05-08T23:04:00,5149482
316035891,9780768,0,133,-50.651330,46.291630,88,90,2021-05-09T00:07:00,5149482
316035891,9780768,0,109,-52.661750,46.285950,270,270,2021-05-11T18:33:00,5149482
316035891,9780768,0,97,-52.919700,46.285650,269,270,2021-05-11T19:35:00,5149482
316035891,9780768,0,96,-53.154720,46.285140,269,270,2021-05-11T20:35:00,5149482
316035891,9780768,0,87,-53.369180,46.286080,271,270,2021-05-11T21:35:00,5149482
316035891,9780768,0,92,-53.586500,46.287010,270,270,2021-05-11T22:35:00,5149482
316035891,9780768,0,90,-53.801710,46.287400,269,270,2021-05-11T23:34:00,5149482
316035891,9780768,0,90,-53.998810,46.340400,302,302,2021-05-12T00:35:00,5149482
316035891,9780768,0,91,-54.176760,46.421320,304,302,2021-05-12T01:34:00,5149482
316035891,9780768,0,91,-54.357880,46.505330,304,302,2021-05-12T02:34:00,5149482
316035891,9780768,0,99,-54.667080,46.712900,34,33,2021-05-12T04:41:00,5149482
316035891,9780768,0,86,-54.524450,46.823590,25,24,2021-05-12T05:41:00,5149482
316035891,9780768,0,74,-54.043730,47.663780,349,349,2021-05-12T11:55:00,5149482
316035891,9780768,1,0,-54.019020,47.730700,55,59,2021-05-12T14:10:00,5149482
316035891,9780768,1,2,-54.016860,47.734130,85,183,2021-05-12T15:13:00,5149482
316035891,9780768,1,0,-54.015320,47.733900,94,209,2021-05-12T16:28:00,5149482
316035891,9780768,1,0,-54.015270,47.733940,118,211,2021-05-12T17:46:00,5149482
316035891,9780768,1,0,-54.015580,47.734010,282,195,2021-05-12T18:46:00,5149482
316035891,9780768,1,0,-54.014800,47.733880,114,213,2021-05-12T20:16:00,5149482
316035891,9780768,1,0,-54.014570,47.733700,116,220,2021-05-12T21:40:00,5149482
316035891,9780768,1,1,-54.014790,47.733760,308,208,2021-05-12T22:40:00,5149482
316035891,9780768,1,0,-54.013920,47.733160,124,240,2021-05-13T00:22:00,5149482
316035891,9780768,1,0,-54.013610,47.732820,180,245,2021-05-13T01:24:00,5149482
316035891,9780768,1,0,-54.013600,47.732800,352,242,2021-05-13T02:24:00,5149482
316035891,9780768,0,36,-54.037390,47.771000,40,39,2021-05-13T11:40:00,5149482
316035891,9780768,5,31,-54.019420,47.775000,255,250,2021-05-14T12:43:00,5149482
316035891,9780768,0,109,-54.031540,47.622200,170,170,2021-05-14T13:43:00,5149482
316035891,9780768,0,134,-54.445860,46.676790,126,127,2021-05-14T20:41:00,5149482
316035891,9780768,0,147,-54.143400,46.636500,65,65,2021-05-14T21:41:00,5149482
316035891,9780768,0,142,-53.838710,46.748570,45,42,2021-05-14T22:40:00,5149482
316035891,9780768,0,121,-53.794190,46.900970,199,198,2021-05-16T20:07:00,5149482
316035891,9780768,0,124,-53.884300,46.712420,190,190,2021-05-16T21:07:00,5149482
316035891,9780768,0,82,-53.829260,46.544010,142,142,2021-05-16T22:06:00,5149482
316035891,9780768,0,74,-53.719920,46.443680,143,142,2021-05-16T23:06:00,5149482
316035891,9780768,0,72,-53.618270,46.346610,143,142,2021-05-17T00:05:00,5149482
316035891,9780768,0,66,-53.502380,46.286000,89,89,2021-05-17T01:04:00,5149482
316035891,9780768,0,66,-53.344980,46.286450,90,89,2021-05-17T02:04:00,5149482
316035891,9780768,0,64,-53.189070,46.284630,91,89,2021-05-17T03:04:00,5149482
316035891,9780768,0,65,-53.032360,46.281960,90,87,2021-05-17T04:04:00,5149482
316035891,9780768,0,69,-52.875750,46.281640,89,88,2021-05-17T05:04:00,5149482
316035891,9780768,0,68,-52.711380,46.277800,93,85,2021-05-17T06:03:00,5149482
316035891,9780768,0,94,-51.014680,46.288680,268,269,2021-05-20T12:02:00,5149482
316035891,9780768,0,93,-52.819130,46.284560,269,268,2021-05-20T19:59:00,5149482
316035891,9780768,0,92,-53.041350,46.282510,270,267,2021-05-20T20:59:00,5149482
316035891,9780768,0,90,-53.256810,46.281350,270,270,2021-05-20T21:59:00,5149482
316035891,9780768,0,97,-53.478680,46.297720,267,267,2021-05-20T22:58:00,5149482
316035891,9780768,0,98,-53.712070,46.288370,267,267,2021-05-20T23:58:00,5149482
316035891,9780768,0,92,-53.928020,46.308720,302,302,2021-05-21T00:58:00,5149482
316035891,9780768,0,94,-54.116000,46.391770,303,303,2021-05-21T01:58:00,5149482
316035891,9780768,0,95,-54.306970,46.477510,303,303,2021-05-21T02:58:00,5149482
316035891,9780768,0,91,-54.672480,46.663130,0,0,2021-05-21T04:58:00,5149482
316035891,9780768,0,91,-54.583870,46.805440,33,33,2021-05-21T05:59:00,5149482
316035891,9780768,0,91,-54.451090,46.925720,38,38,2021-05-21T07:00:00,5149482
316035891,9780768,0,71,-54.040790,47.659380,350,350,2021-05-21T12:34:00,5149482
316035891,9780768,0,62,-54.101680,47.753340,298,296,2021-05-21T13:33:00,5149482
316035891,9780768,1,2,-54.145250,47.773450,320,205,2021-05-21T14:58:00,5149482
316035891,9780768,1,0,-54.145740,47.773590,120,194,2021-05-21T16:04:00,5149482
316035891,9780768,1,4,-54.146070,47.773540,260,177,2021-05-21T17:28:00,5149482
316035891,9780768,1,0,-54.145380,47.773500,70,204,2021-05-21T18:36:00,5149482
316035891,9780768,1,0,-54.146560,47.773640,240,174,2021-05-21T19:52:00,5149482
316035891,9780768,1,0,-54.146240,47.773650,352,183,2021-05-21T20:58:00,5149482
316035891,9780768,1,0,-54.146380,47.773720,172,182,2021-05-21T23:06:00,5149482
316035891,9780768,1,0,-54.146420,47.773720,270,181,2021-05-22T00:18:00,5149482
316035891,9780768,1,1,-54.147170,47.773670,268,163,2021-05-22T01:28:00,5149482
316035891,9780768,1,0,-54.147200,47.773700,94,174,2021-05-22T02:58:00,5149482
316035891,9780768,1,0,-54.147180,47.773700,67,173,2021-05-22T03:58:00,5149482
316035891,9780768,1,0,-54.147020,47.773750,95,176,2021-05-22T04:58:00,5149482
316035891,9780768,1,0,-54.146960,47.773720,81,176,2021-05-22T05:58:00,5149482
316035891,9780768,1,0,-54.146700,47.773710,192,177,2021-05-22T07:00:00,5149482
316035891,9780768,1,0,-54.146720,47.773700,161,175,2021-05-22T08:06:00,5149482
316035891,9780768,1,0,-54.146390,47.773700,242,182,2021-05-22T09:10:00,5149482
316035891,9780768,1,0,-54.146740,47.773730,271,173,2021-05-22T10:16:00,5149482
316035891,9780768,1,0,-54.147370,47.773710,269,165,2021-05-22T11:16:00,5149482
316035891,9780768,1,2,-54.145010,47.773470,290,208,2021-05-22T12:58:00,5149482
316035891,9780768,1,0,-54.146610,47.773800,284,177,2021-05-22T14:00:00,5149482
316035891,9780768,1,0,-54.144330,47.772970,131,242,2021-05-22T15:28:00,5149482
316035891,9780768,1,2,-54.146260,47.773850,265,187,2021-05-22T16:34:00,5149482
316035891,9780768,1,0,-54.146620,47.773870,116,180,2021-05-22T17:36:00,5149482
316035891,9780768,1,0,-54.146390,47.773850,118,184,2021-05-22T18:39:00,5149482
316035891,9780768,1,0,-54.146480,47.773840,195,182,2021-05-22T19:39:00,5149482
316035891,9780768,1,0,-54.146400,47.773830,233,180,2021-05-22T20:39:00,5149482
316035891,9780768,1,0,-54.146610,47.773830,268,175,2021-05-22T21:39:00,5149482
316035891,9780768,1,0,-54.147280,47.773870,304,167,2021-05-22T22:42:00,5149482
316035891,9780768,1,0,-54.147400,47.773840,249,163,2021-05-22T23:45:00,5149482
316035891,9780768,1,0,-54.147400,47.773840,82,169,2021-05-23T00:48:00,5149482
316035891,9780768,1,0,-54.146960,47.773840,110,174,2021-05-23T01:48:00,5149482
316035891,9780768,1,0,-54.146800,47.773840,80,178,2021-05-23T03:06:00,5149482
316035891,9780768,1,0,-54.146590,47.773820,300,180,2021-05-23T04:06:00,5149482
316035891,9780768,1,0,-54.147270,47.773820,273,165,2021-05-23T05:06:00,5149482
316035891,9780768,1,0,-54.146930,47.773840,109,175,2021-05-23T06:15:00,5149482
316035891,9780768,1,0,-54.146860,47.773840,259,172,2021-05-23T07:27:00,5149482
316035891,9780768,1,0,-54.147530,47.773850,221,164,2021-05-23T08:33:00,5149482
316035891,9780768,1,0,-54.147470,47.773830,237,163,2021-05-23T09:36:00,5149482
316035891,9780768,1,0,-54.148330,47.773710,235,149,2021-05-23T10:39:00,5149482
316035891,9780768,1,0,-54.148350,47.773730,78,155,2021-05-23T11:42:00,5149482
316035891,9780768,1,0,-54.148130,47.773770,185,155,2021-05-23T12:45:00,5149482
316035891,9780768,1,0,-54.148350,47.773730,70,157,2021-05-23T13:51:00,5149482
316035891,9780768,1,0,-54.148090,47.773750,266,155,2021-05-23T14:51:00,5149482
316035891,9780768,1,0,-54.144530,47.772990,153,243,2021-05-23T16:15:00,5149482
316035891,9780768,1,0,-54.147170,47.773890,262,168,2021-05-23T17:18:00,5149482
316035891,9780768,1,0,-54.146700,47.773880,92,182,2021-05-23T18:18:00,5149482
316035891,9780768,1,0,-54.145690,47.773690,140,200,2021-05-23T19:36:00,5149482
316035891,9780768,1,1,-54.146730,47.773790,273,169,2021-05-23T20:51:00,5149482
316035891,9780768,1,1,-54.148910,47.773230,224,131,2021-05-23T22:03:00,5149482
316035891,9780768,1,0,-54.149950,47.772140,191,100,2021-05-23T23:33:00,5149482
316035891,9780768,1,2,-54.150120,47.768890,166,40,2021-05-24T00:33:00,5149482
316035891,9780768,0,6,-54.151040,47.769320,76,96,2021-05-24T01:33:00,5149482
316035891,9780768,0,45,-54.057920,47.751970,30,30,2021-05-24T02:33:00,5149482
316035891,9780768,0,0,-54.015670,47.774640,130,225,2021-05-25T08:54:00,5149482
316035891,9780768,0,66,-54.030700,47.772920,250,250,2021-05-25T09:53:00,5149482
316035891,9780768,0,106,-54.030900,47.614770,170,173,2021-05-25T10:52:00,5149482
316035891,9780768,0,124,-54.376870,46.651300,126,130,2021-05-25T18:20:00,5149482
316035891,9780768,0,125,-54.111700,46.648460,63,62,2021-05-25T19:19:00,5149482
316035891,9780768,0,122,-53.845740,46.742510,65,65,2021-05-25T20:19:00,5149482
316035891,9780768,0,92,-53.782910,46.921040,198,198,2021-05-26T21:02:00,5149482
316035891,9780768,0,71,-53.816200,46.790100,188,189,2021-05-26T22:03:00,5149482
316035891,9780768,0,71,-53.792160,46.673670,169,173,2021-05-26T23:02:00,5149482
316035891,9780768,0,72,-53.746260,46.558810,157,161,2021-05-27T00:02:00,5149482
316035891,9780768,0,73,-53.623970,46.473160,127,132,2021-05-27T01:02:00,5149482
316035891,9780768,0,73,-53.481400,46.398080,128,136,2021-05-27T02:02:00,5149482
316035891,9780768,0,83,-53.326610,46.340270,88,92,2021-05-27T03:02:00,5149482
316035891,9780768,0,74,-53.146310,46.341700,89,94,2021-05-27T04:01:00,5149482
316035891,9780768,0,68,-52.976510,46.339650,92,96,2021-05-27T05:01:00,5149482
316035891,9780768,0,68,-52.817340,46.331300,97,99,2021-05-27T06:00:00,5149482
